rhea_id	PC1	PC2	cluster	class
23861	-1.2486103269543452	-0.922820066391319	3	2
23862	-1.2486103269543452	-0.922820066391319	3	2
23865	-1.4073621735382413	-0.5658347748728545	4	4
23866	-1.4073621735382413	-0.5658347748728545	4	4
23869	-0.9196110652950229	-0.8494043495534581	4	4
23870	-0.9196110652950229	-0.8494043495534581	4	4
23873	6.95754347173488	0.07143894255337238	2	1
23874	6.95754347173488	0.07143894255337238	2	1
23877	-0.5306242071858769	-0.6033135926961423	4	4
23878	-0.5306242071858769	-0.6033135926961423	4	4
23881	-0.9843989368265333	-0.3724660998383514	4	2
23882	-0.9843989368265333	-0.3724660998383514	4	2
23885	0.20952694900465985	-0.9837920242439183	6	2
23886	0.20952694900465985	-0.9837920242439183	6	2
23889	-1.2023374048261397	-0.8014680382346202	0	6
23890	-1.2023374048261397	-0.8014680382346202	0	6
23893	6.81818537593256	0.3332593444267913	2	1
23894	6.81818537593256	0.3332593444267913	2	1
23897	-1.1212191244729164	-0.7078780959249639	4	5
23898	-1.1212191244729164	-0.7078780959249639	4	5
23901	-1.0202102487692108	-0.7905092139154343	4	3
23902	-1.0202102487692108	-0.7905092139154343	4	3
23905	-0.914704884230564	-0.5475046710030191	4	2
23906	-0.914704884230564	-0.5475046710030191	4	2
23909	5.803280671984456	-0.3828452687360765	2	1
23910	5.803280671984456	-0.3828452687360765	2	1
23917	-1.1242245412724023	-0.7180823887044407	4	4
23918	-1.1242245412724023	-0.7180823887044407	4	4
23921	-0.9453820190180473	-0.6124138331821869	4	4
23922	-0.9453820190180473	-0.6124138331821869	4	4
23925	-1.5176233311795981	-0.848790546826784	0	Unknown
23926	-1.5176233311795981	-0.848790546826784	0	Unknown
23929	-1.1955749010342083	-0.2788070325852549	4	3
23930	-1.1955749010342083	-0.2788070325852549	4	3
23933	-1.033622085432771	-0.7191291686703329	4	5
23934	-1.033622085432771	-0.7191291686703329	4	5
23937	6.996786840501224	0.017156489778649017	2	1
23938	6.996786840501224	0.017156489778649017	2	1
23941	6.996786840501224	0.017156489778649017	2	1
23942	6.996786840501224	0.017156489778649017	2	1
23945	-0.9502350355993908	-0.6203922787986768	5	2
23946	-0.9502350355993908	-0.6203922787986768	5	2
23949	6.921685251839476	0.18216627542882324	2	1
23950	6.921685251839476	0.18216627542882324	2	1
23953	-0.992204317022753	-0.1771710119478425	4	3
23954	-0.992204317022753	-0.1771710119478425	4	3
23957	-1.1903320522393421	-0.5279208308152017	5	2
23958	-1.1903320522393421	-0.5279208308152017	5	2
23961	-1.2298144075220563	-0.7710976226761278	4	1
23962	-1.2298144075220563	-0.7710976226761278	4	1
23965	6.543288593891196	0.2063223547080491	2	1
23966	6.543288593891196	0.2063223547080491	2	1
23969	6.543288593891196	0.2063223547080491	2	1
23970	6.543288593891196	0.2063223547080491	2	1
23973	-1.15955147474151	-0.7402270615270545	4	7
23974	-1.15955147474151	-0.7402270615270545	4	7
23977	-1.2470226526870558	-0.9134161134499228	0	6
23978	-1.2470226526870558	-0.9134161134499228	0	6
23981	-1.1451031699086436	-0.8443830312048227	4	3
23982	-1.1451031699086436	-0.8443830312048227	4	3
23985	6.785316432337408	0.05946219303542679	2	1
23986	6.785316432337408	0.05946219303542679	2	1
23989	-1.096242890777399	-0.42394434874751086	4	2
23990	-1.096242890777399	-0.42394434874751086	4	2
23993	-1.2811934138325005	-0.6430583081882274	3	2
23994	-1.2811934138325005	-0.6430583081882274	3	2
23997	-1.5344613528150695	-0.3603618217259507	0	3
23998	-1.5344613528150695	-0.3603618217259507	0	3
24001	-1.1297646557193621	-0.3336000713105311	4	2
24002	-1.1297646557193621	-0.3336000713105311	4	2
24005	-1.5481587245009667	7.6260822140628175	1	1
24006	-1.5481587245009667	7.6260822140628175	1	1
24009	-1.3133095347290955	-0.7700888651907478	0	2
24010	-1.3133095347290955	-0.7700888651907478	0	2
24013	-0.993627448604298	-1.0063519620827748	6	2
24014	-0.993627448604298	-1.0063519620827748	6	2
24017	-0.7422256209205759	-0.3873482198446785	3	2
24018	-0.7422256209205759	-0.3873482198446785	3	2
24021	-1.2234946093979393	-0.656853684821828	4	4
24022	-1.2234946093979393	-0.656853684821828	4	4
24025	-0.9760838847243593	-0.6361380249670257	4	2
24026	-0.9760838847243593	-0.6361380249670257	4	2
24029	-1.1119267136996405	-0.6932019925349538	4	1
24030	-1.1119267136996405	-0.6932019925349538	4	1
24033	-1.0523368171531513	-0.754151076542922	4	5
24034	-1.0523368171531513	-0.754151076542922	4	5
24037	-1.3533668440424003	-0.5352079770835974	0	2
24038	-1.3533668440424003	-0.5352079770835974	0	2
24041	6.52836949556669	0.30412300750408255	2	1
24042	6.52836949556669	0.30412300750408255	2	1
24045	-0.5662879290430455	-0.5394340207722473	4	1
24046	-0.5662879290430455	-0.5394340207722473	4	1
24049	-1.1443879271134085	-0.5933853679627257	4	2
24050	-1.1443879271134085	-0.5933853679627257	4	2
24053	-1.4747873691317437	7.790265725076939	1	1
24054	-1.4747873691317437	7.790265725076939	1	1
24061	-1.9452670043890643	8.457556702033166	1	Unknown
24062	-1.9452670043890643	8.457556702033166	1	Unknown
24065	-0.9967957351232434	-0.3580036307300602	4	4
24066	-0.9967957351232434	-0.3580036307300602	4	4
24069	6.935847150101348	0.08382626566541758	2	1
24070	6.935847150101348	0.08382626566541758	2	1
24073	-1.0782866202906152	-0.7287276294184759	4	Unknown
24074	-1.0782866202906152	-0.7287276294184759	4	Unknown
24077	6.7238524509209965	0.32751249828700535	2	1
24078	6.7238524509209965	0.32751249828700535	2	1
24081	-1.6017051570223415	-0.4332272308640686	0	6
24082	-1.6017051570223415	-0.4332272308640686	0	6
24085	-0.995394090657991	-0.42838809973169495	4	Unknown
24086	-0.995394090657991	-0.42838809973169495	4	Unknown
24093	-0.8781150144223568	-0.490633067948454	4	1
24094	-0.8781150144223568	-0.490633067948454	4	1
24097	-1.1016040386943386	-1.0395292073455764	6	2
24098	-1.1016040386943386	-1.0395292073455764	6	2
24101	-1.244750129104706	-0.7889413770490119	4	3
24102	-1.244750129104706	-0.7889413770490119	4	3
24105	-1.2899623409230287	-0.5997529249209739	4	2
24106	-1.2899623409230287	-0.5997529249209739	4	2
24109	-1.1467024094125184	-0.688286748832431	4	3
24110	-1.1467024094125184	-0.688286748832431	4	3
24113	-1.298833670055795	-0.796843794159195	4	1
24114	-1.298833670055795	-0.796843794159195	4	1
24117	-0.8781161008929835	-0.7563909938784107	4	4
24118	-0.8781161008929835	-0.7563909938784107	4	4
24121	6.791666048584516	0.2040765536180109	2	1
24122	6.791666048584516	0.2040765536180109	2	1
24125	-1.260970685827956	-0.6939578355503646	4	Unknown
24126	-1.260970685827956	-0.6939578355503646	4	Unknown
24133	-1.2703852526596415	-0.7475740832297897	4	5
24134	-1.2703852526596415	-0.7475740832297897	4	5
24137	-1.3228588251209814	-0.7234260414513243	4	2
24138	-1.3228588251209814	-0.7234260414513243	4	2
24141	-1.215384841536006	-1.0287912051406478	6	2
24142	-1.215384841536006	-1.0287912051406478	6	2
24145	-0.7857467337356221	-0.7748015523693416	4	4
24146	-0.7857467337356221	-0.7748015523693416	4	4
24149	-0.9787583612313596	-0.5573203115953558	4	1
24150	-0.9787583612313596	-0.5573203115953558	4	1
24153	-1.3326609408803138	-0.7614126422395211	0	2
24154	-1.3326609408803138	-0.7614126422395211	0	2
24157	-1.438494846510106	-0.5657971645071308	0	2
24158	-1.438494846510106	-0.5657971645071308	0	2
24161	-1.1293134132355427	-0.6770577396861498	4	1
24162	-1.1293134132355427	-0.6770577396861498	4	1
24165	-1.1927546203807948	-0.9059636537766623	4	1
24166	-1.1927546203807948	-0.9059636537766623	4	1
24169	-1.0506181091782105	-0.7327838337102783	5	2
24170	-1.0506181091782105	-0.7327838337102783	5	2
24173	-0.9654883073356745	-0.5834435282593398	4	1
24174	-0.9654883073356745	-0.5834435282593398	4	1
24177	-1.4730576898312449	-0.30686160052894046	0	2
24178	-1.4730576898312449	-0.30686160052894046	0	2
24181	-1.080382827310183	-0.46866960254308193	3	Unknown
24182	-1.080382827310183	-0.46866960254308193	3	Unknown
24185	-0.9585617482294426	-0.7262274928474222	4	4
24186	-0.9585617482294426	-0.7262274928474222	4	4
24189	6.7641662354985375	0.25725056304186744	2	1
24190	6.7641662354985375	0.25725056304186744	2	1
24193	6.893207118710868	0.37216739887282063	2	1
24194	6.893207118710868	0.37216739887282063	2	1
24197	6.893207118710868	0.37216739887282063	2	1
24198	6.893207118710868	0.37216739887282063	2	1
24201	-0.9914622339298276	-0.7625021386408406	4	4
24202	-0.9914622339298276	-0.7625021386408406	4	4
24205	-1.180024952686925	-0.6174172727625766	4	2
24206	-1.180024952686925	-0.6174172727625766	4	2
24209	6.9426824341708535	0.19437016246261551	2	1
24210	6.9426824341708535	0.19437016246261551	2	1
24213	-1.3809806848306845	-0.6747619301571393	0	2
24214	-1.3809806848306845	-0.6747619301571393	0	2
24217	6.704546625075506	0.09542549324648078	2	1
24218	6.704546625075506	0.09542549324648078	2	1
24221	-1.9642382032871626	8.51831652054865	1	1
24222	-1.9642382032871626	8.51831652054865	1	1
24225	6.404499165380868	-0.04386275051901117	2	1
24226	6.404499165380868	-0.04386275051901117	2	1
24229	6.404499165380868	-0.04386275051901117	2	1
24230	6.404499165380868	-0.04386275051901117	2	1
24233	6.884298839938499	0.015883325026406787	2	1
24234	6.884298839938499	0.015883325026406787	2	1
24237	-1.2266227061634678	-0.6599290965165693	4	1
24238	-1.2266227061634678	-0.6599290965165693	4	1
24241	-1.4251851993282163	-0.5630956251708613	4	1
24242	-1.4251851993282163	-0.5630956251708613	4	1
24245	6.953364439319204	0.1634381062791073	2	1
24246	6.953364439319204	0.1634381062791073	2	1
24249	-1.0917299619919625	-0.7323822271825333	4	2
24250	-1.0917299619919625	-0.7323822271825333	4	2
24253	-1.304284363821703	-0.7633963409401396	5	3
24254	-1.304284363821703	-0.7633963409401396	5	3
24257	-1.2126602669644495	-0.7565369909160129	0	2
24258	-1.2126602669644495	-0.7565369909160129	0	2
24261	-1.1183039244450004	-0.8347181291803724	4	4
24262	-1.1183039244450004	-0.8347181291803724	4	4
24265	-1.2787846098092535	-0.5031307249915632	4	2
24266	-1.2787846098092535	-0.5031307249915632	4	2
24269	6.644690947772368	0.0013309288855442884	2	1
24270	6.644690947772368	0.0013309288855442884	2	1
24273	6.563141249588313	0.3020266198853498	2	Unknown
24274	6.563141249588313	0.3020266198853498	2	Unknown
24277	-1.5320756377212503	-0.4235567369962044	4	2
24278	-1.5320756377212503	-0.4235567369962044	4	2
24281	-1.2105344983455921	-1.0337145488663908	6	Unknown
24282	-1.2105344983455921	-1.0337145488663908	6	Unknown
24285	6.881908455950606	0.0038968363869228474	2	1
24286	6.881908455950606	0.0038968363869228474	2	1
24289	-1.1154950333747997	-0.40349049288446653	4	2
24290	-1.1154950333747997	-0.40349049288446653	4	2
24293	-1.3193165585013569	-0.47427747034691	3	2
24294	-1.3193165585013569	-0.47427747034691	3	2
24297	-1.03595508699399	-0.6658226185422113	4	3
24298	-1.03595508699399	-0.6658226185422113	4	3
24301	-1.8606613836629255	8.38599799253773	1	Unknown
24302	-1.8606613836629255	8.38599799253773	1	Unknown
24305	-1.1977881935226258	-0.5560767214250492	4	1
24306	-1.1977881935226258	-0.5560767214250492	4	1
24309	-1.8203983885749946	8.559038764441848	1	1
24310	-1.8203983885749946	8.559038764441848	1	1
24313	-1.053510711773984	-0.8428894875232684	6	2
24314	-1.053510711773984	-0.8428894875232684	6	2
24317	-1.1715923177713243	-0.5990317551997156	4	5
24318	-1.1715923177713243	-0.5990317551997156	4	5
24321	-1.963173815616989	8.462110826192777	1	Unknown
24322	-1.963173815616989	8.462110826192777	1	Unknown
24325	6.872232183616584	0.3186873484414093	2	1
24326	6.872232183616584	0.3186873484414093	2	1
24329	-1.3437557072815667	-0.9124394661042134	0	6
24330	-1.3437557072815667	-0.9124394661042134	0	6
24333	-1.182977496431145	-0.6002384714375577	4	Unknown
24334	-1.182977496431145	-0.6002384714375577	4	Unknown
24337	-1.4404577904162061	-0.8183847673049954	0	Unknown
24338	-1.4404577904162061	-0.8183847673049954	0	Unknown
24341	6.992383464584765	0.15864663947404228	2	1
24342	6.992383464584765	0.15864663947404228	2	1
24353	6.954843875329048	0.15149236394505705	2	1
24354	6.954843875329048	0.15149236394505705	2	1
24357	-1.2401873452976446	-0.9130557468657685	4	5
24358	-1.2401873452976446	-0.9130557468657685	4	5
24361	-0.6709107676911322	0.3847213565505029	4	4
24362	-0.6709107676911322	0.3847213565505029	4	4
24365	2.1116952360285786	0.1465997039113542	4	Unknown
24366	2.1116952360285786	0.1465997039113542	4	Unknown
24369	-1.3753076378820526	-0.4706791072096892	4	4
24370	-1.3753076378820526	-0.4706791072096892	4	4
24373	-1.3411257051721874	-0.5010014659950962	4	3
24374	-1.3411257051721874	-0.5010014659950962	4	3
24377	-1.4541655447156088	-0.2777399703719814	0	6
24378	-1.4541655447156088	-0.2777399703719814	0	6
24381	-1.0361644303918771	-0.3506238419798579	4	2
24382	-1.0361644303918771	-0.3506238419798579	4	2
24385	0.059733616872745636	-0.2606417040096951	0	6
24386	0.059733616872745636	-0.2606417040096951	0	6
24389	-0.9620189944057487	-0.010399589107867669	4	2
24390	-0.9620189944057487	-0.010399589107867669	4	2
24393	-0.7551971851601088	-0.6653333573668774	5	2
24394	-0.7551971851601088	-0.6653333573668774	5	2
24397	-1.178410582111927	-0.45816067098937147	4	4
24398	-1.178410582111927	-0.45816067098937147	4	4
24401	-1.4202280574482218	-0.8455323456406427	0	2
24402	-1.4202280574482218	-0.8455323456406427	0	2
24405	-0.9824009051072816	-0.6872457279753048	4	4
24406	-0.9824009051072816	-0.6872457279753048	4	4
24409	-1.2440866748818589	-0.46928740556567605	4	3
24410	-1.2440866748818589	-0.46928740556567605	4	3
24413	6.624098451778358	0.1438193408618707	2	1
24414	6.624098451778358	0.1438193408618707	2	1
24417	-1.2186827132522142	-0.7024285028611993	4	1
24418	-1.2186827132522142	-0.7024285028611993	4	1
24421	-1.362428916009434	-0.5919474396482103	4	3
24422	-1.362428916009434	-0.5919474396482103	4	3
24425	-1.2767919670425605	-0.7783309510671198	4	1
24426	-1.2767919670425605	-0.7783309510671198	4	1
24433	-0.9881132138273159	-0.809419075691072	4	3
24434	-0.9881132138273159	-0.809419075691072	4	3
24437	-1.3806771156199293	0.14316862161362967	4	1
24438	-1.3806771156199293	0.14316862161362967	4	1
24441	-1.2498837544666979	-0.9279689681546269	0	7
24442	-1.2498837544666979	-0.9279689681546269	0	7
24445	-1.2810487717939512	-0.6241608237613381	5	2
24446	-1.2810487717939512	-0.6241608237613381	5	2
24449	-0.9793007226979188	-0.7650614514907008	5	2
24450	-0.9793007226979188	-0.7650614514907008	5	2
24453	-1.1968160912763368	-1.2914112103014117	6	2
24454	-1.1968160912763368	-1.2914112103014117	6	2
24457	-1.4264853706999867	-0.731004232536094	4	3
24458	-1.4264853706999867	-0.731004232536094	4	3
24461	-1.2381063821011775	-0.8017553792093839	4	4
24462	-1.2381063821011775	-0.8017553792093839	4	4
24465	-1.1689842557083547	-0.44305492258314966	4	4
24466	-1.1689842557083547	-0.44305492258314966	4	4
24469	6.815761106354268	0.25179080996675857	2	1
24470	6.815761106354268	0.25179080996675857	2	1
24477	-1.1650477292940495	-0.49364891737753247	4	3
24478	-1.1650477292940495	-0.49364891737753247	4	3
24481	-1.2868604564556785	-0.7344645465541468	4	3
24482	-1.2868604564556785	-0.7344645465541468	4	3
24485	6.751324343600749	0.26757165345213246	2	1
24486	6.751324343600749	0.26757165345213246	2	1
24489	-1.0307986471518003	-0.43467126910372705	4	1
24490	-1.0307986471518003	-0.43467126910372705	4	1
24497	-1.1373365496051537	-0.9390518053820164	3	2
24498	-1.1373365496051537	-0.9390518053820164	3	2
24501	-1.2233367450437715	-0.7769016158789551	4	3
24502	-1.2233367450437715	-0.7769016158789551	4	3
24505	-1.1314672722900798	-0.6440055752257253	4	1
24506	-1.1314672722900798	-0.6440055752257253	4	1
24509	6.853110327162293	0.15789701951406768	2	1
24510	6.853110327162293	0.15789701951406768	2	1
24513	-1.3295796335155887	-0.45177034352124124	4	4
24514	-1.3295796335155887	-0.45177034352124124	4	4
24517	-0.9904140831811699	-0.6397408009674578	3	2
24518	-0.9904140831811699	-0.6397408009674578	3	2
24521	6.908184448044445	0.2515412367490587	2	1
24522	6.908184448044445	0.2515412367490587	2	1
24525	-1.1030692478059245	-0.6863685079143356	4	1
24526	-1.1030692478059245	-0.6863685079143356	4	1
24529	6.989207735174807	0.06306156022443829	2	1
24530	6.989207735174807	0.06306156022443829	2	1
24533	6.653726123462093	0.6521118608861337	2	Unknown
24534	6.653726123462093	0.6521118608861337	2	Unknown
24537	-0.9528949614242059	-0.13813362118494865	4	1
24538	-0.9528949614242059	-0.13813362118494865	4	1
24541	-1.2720614632947012	-0.7770444937715385	4	1
24542	-1.2720614632947012	-0.7770444937715385	4	1
24545	-1.1426321862381745	-0.42238182196069296	4	1
24546	-1.1426321862381745	-0.42238182196069296	4	1
24549	-1.3370701082785355	-0.22656216254585412	4	3
24550	-1.3370701082785355	-0.22656216254585412	4	3
24553	6.9492005307004	0.09309425143437808	2	Unknown
24554	6.9492005307004	0.09309425143437808	2	Unknown
24557	6.678119578349008	0.18698774881460872	2	1
24558	6.678119578349008	0.18698774881460872	2	1
24561	-1.2750859693991188	-0.9633967872404419	3	2
24562	-1.2750859693991188	-0.9633967872404419	3	2
24565	-1.2719517543339431	-0.826029090496878	4	2
24566	-1.2719517543339431	-0.826029090496878	4	2
24569	-1.284498092863484	-0.777761383850054	4	3
24570	-1.284498092863484	-0.777761383850054	4	3
24573	-1.0293911112270384	-0.7264834060698301	4	2
24574	-1.0293911112270384	-0.7264834060698301	4	2
24577	-1.3598255275137814	-0.5902701484908279	4	3
24578	-1.3598255275137814	-0.5902701484908279	4	3
24581	-1.4153502516969667	-0.7522109665681493	4	3
24582	-1.4153502516969667	-0.7522109665681493	4	3
24585	6.853550108446051	0.466534760886574	2	Unknown
24586	6.853550108446051	0.466534760886574	2	Unknown
24589	-1.3455740257828863	-0.7935945711769552	0	2
24590	-1.3455740257828863	-0.7935945711769552	0	2
24593	-1.4950304505013026	-0.5768849669496031	0	2
24594	-1.4950304505013026	-0.5768849669496031	0	2
24597	-1.1628218361947624	-0.6747164127346624	3	2
24598	-1.1628218361947624	-0.6747164127346624	3	2
24601	-1.2506360679719835	-0.7206886558869513	4	1
24602	-1.2506360679719835	-0.7206886558869513	4	1
24605	-0.9002378278791879	-0.3326688351282983	6	2
24606	-0.9002378278791879	-0.3326688351282983	6	2
24609	-1.051021355771889	-0.7786750570419373	4	4
24610	-1.051021355771889	-0.7786750570419373	4	4
24613	6.608804369122378	0.09965335133768893	2	1
24614	6.608804369122378	0.09965335133768893	2	1
24617	6.608804369122378	0.09965335133768893	2	1
24618	6.608804369122378	0.09965335133768893	2	1
24621	6.941353712142408	0.08880016111364274	2	1
24622	6.941353712142408	0.08880016111364274	2	1
24625	-1.4648858444633024	-0.45045524082075394	0	6
24626	-1.4648858444633024	-0.45045524082075394	0	6
24629	6.932003577076547	0.062157190671534655	2	1
24630	6.932003577076547	0.062157190671534655	2	1
24633	6.932003577076547	0.062157190671534655	2	1
24634	6.932003577076547	0.062157190671534655	2	1
24637	6.924052523573298	0.06450643379568684	2	1
24638	6.924052523573298	0.06450643379568684	2	1
24641	-1.1671432419447327	-0.5461410121267561	4	Unknown
24642	-1.1671432419447327	-0.5461410121267561	4	Unknown
24661	6.84250366604848	0.45477497526013116	2	Unknown
24662	6.84250366604848	0.45477497526013116	2	Unknown
24665	6.838671543691693	0.47985378902838294	2	Unknown
24666	6.838671543691693	0.47985378902838294	2	Unknown
24671	6.849748649011996	0.7369152163974938	2	1
24672	6.849748649011996	0.7369152163974938	2	1
24675	-1.39510574010687	-0.8184002058177092	0	2
24676	-1.39510574010687	-0.8184002058177092	0	2
24679	-0.9237066182455578	-0.4669357226988467	4	4
24680	-0.9237066182455578	-0.4669357226988467	4	4
24683	6.483802250837482	0.42828791028102203	2	Unknown
24684	6.483802250837482	0.42828791028102203	2	Unknown
24687	-1.1786602761564384	-0.4805770117237188	4	Unknown
24688	-1.1786602761564384	-0.4805770117237188	4	Unknown
24691	6.441894017321263	0.013273588887754397	2	1
24692	6.441894017321263	0.013273588887754397	2	1
24695	6.4376428884148105	0.003559093559823527	2	1
24696	6.4376428884148105	0.003559093559823527	2	1
24699	-1.275192655724385	-0.7332535280335091	4	2
24700	-1.275192655724385	-0.7332535280335091	4	2
24703	6.786877813593528	0.12578305253715763	2	1
24704	6.786877813593528	0.12578305253715763	2	1
24707	-1.2652190094166542	-0.4685527809310679	4	2
24708	-1.2652190094166542	-0.4685527809310679	4	2
24711	-1.140340515230323	-0.557106337075297	4	2
24712	-1.140340515230323	-0.557106337075297	4	2
24723	6.863522012991234	0.09382605455932441	2	1
24724	6.863522012991234	0.09382605455932441	2	1
24727	-1.2107741651737656	-1.1278460721893484	6	2
24728	-1.2107741651737656	-1.1278460721893484	6	2
24731	-0.9976476187128431	-0.7552152080722266	4	4
24732	-0.9976476187128431	-0.7552152080722266	4	4
24735	-0.9897073764686046	-0.5341487619366209	4	1
24736	-0.9897073764686046	-0.5341487619366209	4	1
24739	6.986603298931999	0.05492696486615282	2	Unknown
24740	6.986603298931999	0.05492696486615282	2	Unknown
24743	-0.7626401865017302	-0.4986568714479519	4	Unknown
24744	-0.7626401865017302	-0.4986568714479519	4	Unknown
24747	-1.1379779480467944	-0.7151315878513983	4	Unknown
24748	-1.1379779480467944	-0.7151315878513983	4	Unknown
24753	-1.1484165148568064	-0.6173123809833582	4	1
24754	-1.1484165148568064	-0.6173123809833582	4	1
24757	6.17921285258286	0.7890455995254061	2	Unknown
24758	6.17921285258286	0.7890455995254061	2	Unknown
24761	6.518542997825475	0.08560257799556686	2	4
24762	6.518542997825475	0.08560257799556686	2	4
24765	-1.294397250978876	-0.735335771271619	4	5
24766	-1.294397250978876	-0.735335771271619	4	5
24769	6.702746722856103	0.35113297137295174	2	1
24770	6.702746722856103	0.35113297137295174	2	1
24773	6.702746722856103	0.35113297137295174	2	1
24774	6.702746722856103	0.35113297137295174	2	1
24777	-1.0820788055156265	-0.3949440942047088	4	Unknown
24778	-1.0820788055156265	-0.3949440942047088	4	Unknown
24781	-1.1171289046352073	-0.5452388962231426	4	Unknown
24782	-1.1171289046352073	-0.5452388962231426	4	Unknown
24786	6.558310195047055	0.3426675005069071	2	1
24787	6.558310195047055	0.3426675005069071	2	1
24790	-1.1623600553862963	-0.6686325373051119	4	Unknown
24791	-1.1623600553862963	-0.6686325373051119	4	Unknown
24794	-0.6859459097649799	-0.3853232348308027	4	4
24795	-0.6859459097649799	-0.3853232348308027	4	4
24798	-1.1747575814744704	-0.3487015523592911	4	Unknown
24799	-1.1747575814744704	-0.3487015523592911	4	Unknown
24802	-0.9650182723131682	-0.3924578956138499	4	2
24803	-0.9650182723131682	-0.3924578956138499	4	2
24806	-1.12405189419264	-0.6806591729405341	4	Unknown
24807	-1.12405189419264	-0.6806591729405341	4	Unknown
24810	-0.8801840526719505	-0.5732631638288741	4	4
24811	-0.8801840526719505	-0.5732631638288741	4	4
24814	-1.0940317243758069	-0.5347205008153062	4	2
24815	-1.0940317243758069	-0.5347205008153062	4	2
24826	-1.1124940986090224	-0.6490701501671707	4	1
24827	-1.1124940986090224	-0.6490701501671707	4	1
24830	-1.356135884705538	-0.6853945261968075	0	6
24831	-1.356135884705538	-0.6853945261968075	0	6
24837	-1.3250624077101272	-1.0124979916778662	0	6
24838	-1.3250624077101272	-1.0124979916778662	0	6
24841	-1.1787891909033503	-0.6600260408072322	6	4
24842	-1.1787891909033503	-0.6600260408072322	6	4
24845	-1.2657093673708912	-0.7554984500528019	4	3
24846	-1.2657093673708912	-0.7554984500528019	4	3
24849	-0.5820005899449567	-0.5872261717249712	4	4
24850	-0.5820005899449567	-0.5872261717249712	4	4
24862	-1.1955487307922403	-0.6479896231199892	5	2
24863	-1.1955487307922403	-0.6479896231199892	5	2
24866	-0.43610433828187056	-0.42018577930689305	4	1
24867	-0.43610433828187056	-0.42018577930689305	4	1
24870	-1.0978724715570494	-0.002748772726914645	4	2
24871	-1.0978724715570494	-0.002748772726914645	4	2
24874	-1.149170348219328	-0.6695175150716216	4	3
24875	-1.149170348219328	-0.6695175150716216	4	3
24879	-1.174901893245968	-0.7141735942983404	4	1
24880	-1.174901893245968	-0.7141735942983404	4	1
24883	6.773018058234985	0.30701349452871646	2	1
24884	6.773018058234985	0.30701349452871646	2	1
24887	6.806868156655196	0.19431198386445345	2	1
24888	6.806868156655196	0.19431198386445345	2	1
24891	6.815604785345164	0.13792233876446622	2	1
24892	6.815604785345164	0.13792233876446622	2	1
24895	-1.2634066383386622	-1.0743191109762416	6	2
24896	-1.2634066383386622	-1.0743191109762416	6	2
24899	-1.5431629428666005	-0.8607564019359187	0	2
24900	-1.5431629428666005	-0.8607564019359187	0	2
24903	-1.375445748590997	-0.5231951176925761	4	3
24904	-1.375445748590997	-0.5231951176925761	4	3
24907	-1.2442133067254444	-0.5997389757728738	4	4
24908	-1.2442133067254444	-0.5997389757728738	4	4
24911	-1.0451857189922207	-0.7609809740687684	4	Unknown
24912	-1.0451857189922207	-0.7609809740687684	4	Unknown
24920	-1.1113586279635517	-0.5059297786383412	4	Unknown
24921	-1.1113586279635517	-0.5059297786383412	4	Unknown
24924	-1.054024613990663	-0.6326751715103063	4	4
24925	-1.054024613990663	-0.6326751715103063	4	4
24928	-1.209117682792876	-0.8514063521781077	4	4
24929	-1.209117682792876	-0.8514063521781077	4	4
24932	-1.2402512589942793	-0.7442201355165627	4	4
24933	-1.2402512589942793	-0.7442201355165627	4	4
24936	-1.0240421290767612	-0.531153399121531	4	Unknown
24937	-1.0240421290767612	-0.531153399121531	4	Unknown
24940	6.806868156655196	0.19431198386445345	2	1
24941	6.806868156655196	0.19431198386445345	2	1
24944	6.815604785345164	0.13792233876446622	2	1
24945	6.815604785345164	0.13792233876446622	2	1
24949	-1.162675601147179	-0.8518903931835607	4	2
24950	-1.162675601147179	-0.8518903931835607	4	2
24953	-1.3031332126682533	-0.5937542174160555	0	2
24954	-1.3031332126682533	-0.5937542174160555	0	2
24957	-0.9064547035451624	-0.6795375022672892	4	Unknown
24958	-0.9064547035451624	-0.6795375022672892	4	Unknown
24961	-0.9224617012687613	0.20135925797217336	4	1
24962	-0.9224617012687613	0.20135925797217336	4	1
24965	-1.0048941085148944	-0.4660298755517651	4	1
24966	-1.0048941085148944	-0.4660298755517651	4	1
24969	-1.0048941085148944	-0.4660298755517651	4	1
24970	-1.0048941085148944	-0.4660298755517651	4	1
24973	-1.0887777757772696	-0.48535354644324086	4	1
24974	-1.0887777757772696	-0.48535354644324086	4	1
24977	-1.1016529153906462	-0.6820249275503821	4	1
24978	-1.1016529153906462	-0.6820249275503821	4	1
24981	-1.3788162880517691	-0.7102748408501821	0	2
24982	-1.3788162880517691	-0.7102748408501821	0	2
24985	-1.0652303277226596	-0.6848928785314905	4	1
24986	-1.0652303277226596	-0.6848928785314905	4	1
24989	-1.1083272410478586	-0.6589730863536972	4	1
24990	-1.1083272410478586	-0.6589730863536972	4	1
24993	-1.9926660981199042	8.445789705156148	1	Unknown
24994	-1.9926660981199042	8.445789705156148	1	Unknown
24997	-1.9452670043890643	8.457556702033166	1	Unknown
24998	-1.9452670043890643	8.457556702033166	1	Unknown
25001	-1.2774880245613196	-0.7012490132620526	4	Unknown
25002	-1.2774880245613196	-0.7012490132620526	4	Unknown
25006	-1.9480559416180803	8.168758609977766	1	Unknown
25007	-1.9480559416180803	8.168758609977766	1	Unknown
